query_id,user_id,timestamp,user_age,user_location,device,account_type,intention,query_text,response_time,satisfaction_score
94057,7920,2023-05-29 20:00:00,65,urban,mobile,checking,card_activation,Activate my new credit card.,27,3
94058,11970,2023-10-05 08:00:00,42,rural,web,credit,payment_issue,Payment not going through. 38,11,3
94059,13645,2023-10-02 11:00:00,47,urban,web,savings,card_activation,Activate my new credit card.,50,1
94060,2419,2022-03-28 12:00:00,23,urban,mobile,credit,transfer_money,Make a wire transfer. 356,59,2
94061,19106,2022-06-28 10:00:00,74,urban,mobile,savings,payment_issue,Why was my payment declined? 866,38,1
94062,12342,2022-06-01 12:00:00,62,urban,mobile,checking,transfer_money,Make a wire transfer. 967,40,1
94063,577,2023-06-25 18:00:00,74,urban,mobile,checking,open_account,Apply for checking account. 836,11,5
94064,200,2022-01-28 18:00:00,46,urban,web,credit,loan_inquiry,Check eligibility for mortgage. 728,44,2
94065,10905,2022-01-10 19:00:00,24,urban,mobile,credit,check_balance,What's my current balance?,40,1
94066,3825,2022-07-09 18:00:00,46,urban,app,savings,open_account,How to open a new account?,25,2
94067,3320,2022-08-16 19:00:00,64,urban,mobile,checking,loan_inquiry,What are loan rates? 653,34,2
94068,5191,2023-10-20 10:00:00,52,rural,app,savings,check_balance,Check my account balance please.,59,1
94069,4752,2023-04-29 14:00:00,76,urban,app,checking,report_fraud,Unauthorized charge on my account.,41,1
94070,9946,2022-02-26 11:00:00,68,urban,app,credit,transfer_money,Transfer $100 to my savings.,29,3
94071,8197,2023-10-10 09:00:00,26,urban,web,credit,check_balance,Check my account balance please. 178,56,1
94072,17993,2023-11-26 13:00:00,34,urban,web,credit,check_balance,How much money do I have left?,13,5
94073,19951,2023-02-24 10:00:00,67,urban,mobile,credit,card_activation,Activate my new credit card.,18,5
94074,949,2022-01-22 12:00:00,38,urban,mobile,checking,report_fraud,Report fraudulent transaction. 922,19,3
94075,9211,2023-10-02 16:00:00,38,urban,mobile,checking,loan_inquiry,Apply for personal loan.,24,3
94076,5360,2023-12-03 15:00:00,76,urban,mobile,checking,card_activation,How to activate debit card?,21,2
94077,17727,2022-07-20 13:00:00,63,rural,mobile,credit,loan_inquiry,Apply for personal loan.,53,1
94078,10139,2022-03-15 11:00:00,34,urban,mobile,checking,loan_inquiry,What are loan rates? 362,53,1
94079,9713,2022-10-20 13:00:00,36,rural,mobile,credit,loan_inquiry,Check eligibility for mortgage.,50,2
94080,1439,2022-03-09 17:00:00,42,urban,mobile,credit,loan_inquiry,What are loan rates?,32,3
94081,4032,2023-04-15 18:00:00,71,urban,web,savings,loan_inquiry,What are loan rates?,40,2
94082,6037,2023-11-17 18:00:00,50,urban,web,checking,open_account,Open savings account online.,39,1
94083,17422,2022-09-09 12:00:00,46,urban,app,checking,payment_issue,Bill payment error.,60,1
94084,5328,2023-12-08 14:00:00,74,urban,web,checking,card_activation,Card activation code.,52,2
94085,16386,2022-09-12 18:00:00,42,urban,web,credit,report_fraud,Unauthorized charge on my account.,41,1
94086,12690,2023-02-03 20:00:00,70,rural,mobile,credit,check_balance,Check my account balance please.,39,2
94087,8722,2022-04-26 09:00:00,65,urban,mobile,checking,check_balance,What's my current balance? 899,33,3
94088,15310,2022-06-13 17:00:00,47,rural,web,checking,transfer_money,Send money to friend. 395,16,5
94089,4858,2022-08-28 15:00:00,24,urban,mobile,checking,loan_inquiry,Check eligibility for mortgage. 897,36,3
94090,18514,2023-08-26 16:00:00,79,urban,app,credit,open_account,Apply for checking account. 119,13,4
94091,3555,2022-08-11 17:00:00,51,urban,mobile,checking,payment_issue,Why was my payment declined? 899,39,1
94092,17283,2022-07-26 15:00:00,46,urban,mobile,checking,loan_inquiry,What are loan rates?,42,2
94093,9702,2023-07-15 12:00:00,58,urban,app,checking,check_balance,How much money do I have left?,23,2
94094,12857,2022-04-04 15:00:00,74,urban,mobile,savings,open_account,Open savings account online.,19,4
94095,13772,2023-07-16 10:00:00,26,rural,app,checking,transfer_money,Make a wire transfer. 743,22,3
94096,18230,2023-08-29 17:00:00,66,rural,mobile,checking,check_balance,Check my account balance please.,23,4
94097,3476,2022-09-21 19:00:00,50,rural,mobile,savings,payment_issue,Payment not going through. 704,37,3
94098,2181,2022-12-18 11:00:00,54,rural,mobile,savings,open_account,Open savings account online.,52,2
94099,6047,2023-10-09 20:00:00,67,urban,web,savings,payment_issue,Why was my payment declined?,34,1
94100,2840,2022-10-14 10:00:00,22,urban,web,checking,payment_issue,Payment not going through. 639,34,3
94101,1259,2023-11-15 12:00:00,54,rural,web,checking,check_balance,How much money do I have left?,35,1
94102,14464,2023-11-01 15:00:00,47,rural,app,savings,payment_issue,Why was my payment declined? 657,25,2
94103,15423,2023-08-21 13:00:00,32,urban,web,checking,loan_inquiry,Apply for personal loan.,25,4
94104,3757,2023-03-29 19:00:00,52,urban,web,credit,check_balance,Check my account balance please.,51,1
94105,8620,2022-12-26 09:00:00,49,urban,web,credit,loan_inquiry,Check eligibility for mortgage.,47,2
94106,16728,2022-03-25 11:00:00,50,rural,web,credit,payment_issue,Why was my payment declined?,56,1
94107,7248,2023-12-06 12:00:00,32,rural,mobile,savings,payment_issue,Payment not going through.,11,5
94108,3695,2023-11-29 12:00:00,39,rural,web,checking,transfer_money,Transfer $100 to my savings.,21,3
94109,3239,2022-12-11 10:00:00,18,rural,mobile,checking,loan_inquiry,Apply for personal loan. 445,32,3
94110,13084,2022-06-11 18:00:00,69,urban,app,savings,payment_issue,Payment not going through.,41,1
94111,11644,2022-09-04 18:00:00,66,rural,mobile,checking,check_balance,Check my account balance please. 870,28,2
94112,2683,2023-06-27 11:00:00,51,rural,mobile,savings,card_activation,How to activate debit card?,44,2
94113,14085,2023-11-29 08:00:00,54,rural,web,checking,report_fraud,I think my card was stolen.,47,1
94114,13005,2022-12-16 15:00:00,27,urban,mobile,credit,loan_inquiry,Apply for personal loan. 215,34,2
94115,5135,2023-07-29 10:00:00,21,urban,mobile,checking,check_balance,How much money do I have left? 382,46,2
94116,13417,2023-08-12 13:00:00,34,rural,web,checking,payment_issue,Bill payment error. 805,32,3
94117,7940,2023-03-26 17:00:00,69,urban,web,savings,open_account,Open savings account online.,33,3
94118,5646,2022-06-04 12:00:00,65,rural,web,savings,open_account,Apply for checking account.,53,1
94119,12507,2022-12-23 19:00:00,20,urban,mobile,savings,check_balance,What's my current balance?,40,1
94120,5514,2022-01-22 13:00:00,76,urban,mobile,checking,report_fraud,Unauthorized charge on my account.,60,1
94121,10839,2023-01-27 17:00:00,61,urban,mobile,checking,check_balance,What's my current balance? 424,11,3
94122,6501,2023-04-13 17:00:00,77,urban,app,savings,loan_inquiry,Check eligibility for mortgage. 209,23,3
94123,8924,2023-12-30 18:00:00,74,rural,mobile,savings,check_balance,How much money do I have left?,17,4
94124,2348,2022-03-19 11:00:00,67,rural,web,checking,open_account,Open savings account online. 108,34,1
94125,164,2022-08-19 18:00:00,72,urban,app,savings,check_balance,Check my account balance please.,27,3
94126,1467,2022-05-26 13:00:00,18,rural,mobile,checking,loan_inquiry,Apply for personal loan.,37,2
94127,4768,2022-05-17 17:00:00,37,rural,mobile,checking,open_account,How to open a new account?,25,2
94128,5485,2023-11-30 15:00:00,33,urban,mobile,savings,open_account,How to open a new account?,12,4
94129,12261,2022-08-14 13:00:00,70,rural,web,credit,loan_inquiry,Apply for personal loan. 108,58,2
94130,7233,2023-04-07 09:00:00,37,urban,mobile,credit,loan_inquiry,Apply for personal loan.,41,1
94131,16064,2023-12-22 17:00:00,68,urban,app,checking,card_activation,Activate my new credit card.,20,2
94132,6221,2022-01-17 13:00:00,76,rural,web,credit,card_activation,How to activate debit card?,19,5
94133,2729,2023-08-17 11:00:00,22,rural,mobile,savings,report_fraud,Unauthorized charge on my account. 585,46,1
94134,16681,2022-01-17 12:00:00,63,urban,app,checking,card_activation,Activate my new credit card.,20,3
94135,3082,2022-09-01 16:00:00,74,urban,mobile,savings,loan_inquiry,Check eligibility for mortgage. 555,56,2
94136,18549,2022-04-18 13:00:00,71,urban,mobile,credit,open_account,How to open a new account?,53,2
94137,9699,2022-09-03 16:00:00,56,urban,app,savings,transfer_money,Make a wire transfer.,50,1
94138,1924,2022-11-13 11:00:00,60,rural,web,savings,check_balance,Check my account balance please. 671,54,2
94139,18629,2023-02-05 17:00:00,28,rural,web,credit,loan_inquiry,Check eligibility for mortgage.,44,2
94140,13996,2022-11-16 11:00:00,73,urban,mobile,checking,report_fraud,I think my card was stolen.,21,4
94141,678,2022-10-26 15:00:00,41,urban,web,savings,check_balance,Check my account balance please. 535,10,3
94142,12568,2022-08-21 18:00:00,27,urban,web,credit,transfer_money,Send money to friend. 705,23,3
94143,11928,2023-09-11 17:00:00,54,rural,mobile,credit,open_account,Open savings account online. 688,25,4
94144,14099,2022-01-11 17:00:00,33,urban,mobile,savings,check_balance,What's my current balance?,34,2
94145,19572,2023-12-21 14:00:00,76,urban,web,savings,payment_issue,Payment not going through. 21,55,1
94146,12252,2022-03-27 14:00:00,76,urban,mobile,credit,transfer_money,Send money to friend.,32,2
94147,7595,2022-12-03 12:00:00,31,urban,mobile,credit,check_balance,How much money do I have left? 458,18,5
94148,7755,2023-11-24 09:00:00,68,rural,mobile,credit,card_activation,How to activate debit card? 812,49,1
94149,17999,2022-08-21 16:00:00,26,rural,mobile,checking,card_activation,How to activate debit card? 358,11,5
94150,597,2022-08-15 18:00:00,48,urban,app,savings,check_balance,How much money do I have left?,25,4
94151,9316,2023-08-15 20:00:00,41,urban,web,credit,loan_inquiry,Apply for personal loan.,48,1
94152,14221,2022-12-10 10:00:00,54,urban,mobile,checking,check_balance,Check my account balance please. 659,29,2
94153,20000,2023-07-28 19:00:00,27,urban,mobile,credit,card_activation,Activate my new credit card. 514,52,2
94154,11067,2022-08-18 13:00:00,40,urban,mobile,savings,report_fraud,I think my card was stolen. 689,50,1
94155,4910,2022-07-13 12:00:00,79,rural,app,credit,transfer_money,Send money to friend.,16,3
94156,14949,2023-12-10 18:00:00,20,rural,mobile,credit,payment_issue,Why was my payment declined?,39,1
94157,18208,2022-05-17 16:00:00,63,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 764,12,5
94158,5299,2023-11-12 12:00:00,19,urban,app,savings,payment_issue,Payment not going through.,11,3
94159,13968,2023-03-10 19:00:00,43,urban,app,savings,open_account,Open savings account online.,44,2
94160,4391,2023-01-05 11:00:00,67,rural,mobile,savings,open_account,How to open a new account?,46,2
94161,15676,2022-02-10 14:00:00,56,urban,app,credit,open_account,Apply for checking account.,16,3
94162,6195,2023-09-21 08:00:00,70,urban,mobile,credit,transfer_money,Make a wire transfer.,54,1
94163,15974,2022-01-14 10:00:00,80,urban,mobile,checking,report_fraud,I think my card was stolen.,17,3
94164,622,2022-05-01 12:00:00,22,rural,mobile,checking,payment_issue,Bill payment error.,24,2
94165,15514,2022-06-28 18:00:00,72,urban,mobile,savings,payment_issue,Why was my payment declined? 894,21,4
94166,3604,2023-06-25 18:00:00,57,rural,mobile,savings,card_activation,How to activate debit card? 793,50,1
94167,14541,2022-03-14 11:00:00,38,urban,mobile,checking,transfer_money,Send money to friend.,19,3
94168,16536,2023-06-02 10:00:00,71,urban,web,checking,check_balance,Check my account balance please. 95,29,3
94169,9795,2022-11-12 17:00:00,56,urban,mobile,credit,check_balance,Check my account balance please. 344,51,1
94170,13106,2023-10-30 14:00:00,61,rural,web,savings,report_fraud,Unauthorized charge on my account.,10,4
94171,19318,2023-07-01 10:00:00,27,rural,mobile,credit,open_account,How to open a new account? 373,49,1
94172,18448,2023-09-20 18:00:00,24,rural,mobile,savings,open_account,Apply for checking account. 459,17,3
94173,4319,2022-08-16 09:00:00,32,urban,app,savings,report_fraud,I think my card was stolen. 538,43,1
94174,19105,2023-10-14 18:00:00,29,urban,web,credit,card_activation,Activate my new credit card. 520,23,4
94175,6649,2023-02-01 14:00:00,42,urban,web,savings,payment_issue,Payment not going through. 410,19,5
94176,18804,2022-11-03 14:00:00,35,rural,app,credit,loan_inquiry,Apply for personal loan. 819,36,1
94177,7543,2022-12-08 10:00:00,24,urban,app,credit,check_balance,What's my current balance? 268,46,2
94178,6530,2023-09-08 08:00:00,20,rural,web,checking,transfer_money,Make a wire transfer. 469,32,3
94179,571,2022-03-05 10:00:00,35,rural,mobile,checking,check_balance,Check my account balance please. 10,18,3
94180,15309,2022-09-10 12:00:00,46,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 388,46,1
94181,3390,2023-11-23 20:00:00,75,urban,app,credit,report_fraud,Report fraudulent transaction. 266,16,3
94182,8276,2022-02-23 17:00:00,56,urban,mobile,savings,transfer_money,Make a wire transfer.,49,2
94183,16135,2022-02-28 15:00:00,71,urban,mobile,credit,check_balance,Check my account balance please. 767,12,4
94184,374,2023-02-01 17:00:00,74,rural,mobile,checking,transfer_money,Send money to friend. 99,19,4
94185,9475,2023-04-22 13:00:00,30,urban,web,savings,loan_inquiry,Check eligibility for mortgage.,55,1
94186,9102,2023-08-13 14:00:00,30,urban,mobile,credit,transfer_money,Transfer $100 to my savings.,31,1
94187,7496,2023-08-30 16:00:00,22,rural,mobile,credit,open_account,Open savings account online.,56,1
94188,17441,2022-03-11 17:00:00,79,rural,web,savings,card_activation,How to activate debit card? 420,32,1
94189,8440,2023-10-31 20:00:00,68,urban,web,checking,loan_inquiry,Apply for personal loan. 299,47,1
94190,1691,2022-07-27 12:00:00,40,rural,mobile,credit,report_fraud,Unauthorized charge on my account.,22,4
94191,18187,2022-10-18 14:00:00,23,rural,web,credit,transfer_money,Send money to friend. 440,50,1
94192,5985,2023-02-23 20:00:00,42,urban,web,credit,loan_inquiry,What are loan rates? 305,45,1
94193,16988,2023-07-27 14:00:00,31,rural,mobile,savings,report_fraud,Report fraudulent transaction. 362,25,2
94194,13801,2022-02-10 18:00:00,45,urban,mobile,credit,card_activation,How to activate debit card? 372,48,1
94195,11629,2023-01-26 08:00:00,36,urban,app,checking,check_balance,Check my account balance please. 145,11,4
94196,5194,2023-10-05 09:00:00,31,rural,mobile,savings,card_activation,Activate my new credit card.,50,1
94197,11946,2022-01-29 10:00:00,69,rural,mobile,checking,card_activation,How to activate debit card?,39,3
94198,9475,2023-01-29 15:00:00,63,urban,web,checking,open_account,How to open a new account?,12,4
94199,11146,2022-12-22 11:00:00,70,urban,web,savings,card_activation,How to activate debit card?,46,1
94200,19669,2023-02-10 09:00:00,32,urban,web,savings,check_balance,How much money do I have left? 747,43,1
94201,7735,2022-03-08 15:00:00,73,rural,web,credit,report_fraud,I think my card was stolen.,40,2
94202,2546,2022-05-29 12:00:00,38,urban,mobile,credit,check_balance,How much money do I have left?,59,2
94203,7623,2022-04-25 16:00:00,69,urban,mobile,credit,card_activation,Activate my new credit card.,27,2
94204,16409,2023-11-20 19:00:00,32,urban,mobile,credit,transfer_money,Transfer $100 to my savings. 741,46,1
94205,17854,2023-05-20 15:00:00,43,urban,app,savings,open_account,How to open a new account?,25,3
94206,11721,2022-11-15 11:00:00,34,rural,mobile,credit,loan_inquiry,Apply for personal loan. 529,12,5
94207,10293,2023-04-29 18:00:00,35,urban,web,credit,card_activation,How to activate debit card? 435,21,2
94208,12771,2022-05-23 19:00:00,70,urban,mobile,checking,report_fraud,Unauthorized charge on my account. 136,38,1
94209,236,2023-02-27 16:00:00,53,rural,app,checking,loan_inquiry,Apply for personal loan. 36,26,3
94210,11740,2023-05-12 17:00:00,76,rural,mobile,credit,card_activation,Card activation code.,49,1
94211,9806,2022-07-04 08:00:00,57,urban,mobile,checking,open_account,How to open a new account?,41,1
94212,8980,2022-08-05 20:00:00,46,rural,web,checking,loan_inquiry,What are loan rates? 69,44,1
94213,18918,2022-11-08 13:00:00,46,urban,mobile,savings,payment_issue,Bill payment error.,28,2
94214,18224,2022-02-09 18:00:00,36,urban,mobile,checking,payment_issue,Why was my payment declined? 308,18,3
94215,3556,2023-03-21 15:00:00,51,urban,mobile,checking,open_account,Open savings account online.,13,4
94216,10312,2023-07-07 17:00:00,67,rural,mobile,savings,card_activation,Activate my new credit card. 811,35,3
94217,19198,2023-07-14 11:00:00,71,urban,app,checking,loan_inquiry,Check eligibility for mortgage.,48,1
94218,15162,2023-03-27 08:00:00,79,urban,mobile,credit,loan_inquiry,What are loan rates?,42,1
94219,19750,2023-05-24 11:00:00,48,rural,web,savings,transfer_money,Send money to friend. 307,24,2
94220,10410,2022-06-02 19:00:00,27,rural,mobile,checking,report_fraud,Report fraudulent transaction. 982,45,2
94221,11608,2023-05-08 11:00:00,70,urban,mobile,credit,transfer_money,Make a wire transfer. 543,42,1
94222,7,2022-12-13 14:00:00,33,urban,web,checking,card_activation,Activate my new credit card.,48,1
94223,10219,2023-10-18 20:00:00,74,urban,web,checking,card_activation,Activate my new credit card.,30,1
94224,11982,2022-07-23 12:00:00,53,rural,app,savings,report_fraud,Unauthorized charge on my account. 892,41,1
94225,12233,2023-07-16 12:00:00,23,urban,mobile,credit,report_fraud,Report fraudulent transaction. 199,55,1
94226,9236,2023-03-04 10:00:00,45,rural,mobile,credit,transfer_money,Make a wire transfer. 758,60,1
94227,13401,2023-02-03 16:00:00,74,rural,mobile,checking,card_activation,How to activate debit card?,32,2
94228,8692,2023-07-17 16:00:00,67,urban,app,savings,loan_inquiry,Check eligibility for mortgage. 300,35,3
94229,9272,2023-09-02 18:00:00,21,urban,app,savings,transfer_money,Make a wire transfer.,11,3
94230,3839,2023-12-08 08:00:00,51,urban,mobile,savings,check_balance,Check my account balance please.,59,1
94231,19684,2023-05-13 12:00:00,38,rural,web,credit,open_account,Apply for checking account. 46,25,2
94232,17792,2023-12-26 16:00:00,18,rural,app,checking,transfer_money,Make a wire transfer. 727,41,1
94233,3518,2022-02-26 17:00:00,53,urban,mobile,checking,loan_inquiry,Check eligibility for mortgage.,49,1
94234,4900,2023-04-01 17:00:00,33,urban,mobile,credit,check_balance,How much money do I have left?,44,1
94235,14100,2022-08-02 13:00:00,49,urban,app,credit,report_fraud,Report fraudulent transaction.,11,5
94236,18926,2022-11-03 12:00:00,22,rural,mobile,checking,payment_issue,Bill payment error.,58,2
94237,7570,2023-10-25 08:00:00,33,rural,web,checking,loan_inquiry,Apply for personal loan. 343,30,1
94238,16840,2022-05-09 12:00:00,74,rural,web,checking,card_activation,How to activate debit card? 403,27,2
94239,9755,2022-04-15 15:00:00,54,urban,app,checking,payment_issue,Payment not going through. 818,41,1
94240,15237,2023-07-05 08:00:00,49,rural,mobile,credit,open_account,Apply for checking account.,56,1
94241,1375,2022-01-17 14:00:00,23,urban,mobile,checking,open_account,Open savings account online.,44,1
94242,7598,2023-06-07 13:00:00,46,urban,app,checking,card_activation,Activate my new credit card. 397,56,1
94243,12373,2023-09-21 15:00:00,57,urban,mobile,credit,check_balance,What's my current balance? 771,24,2
94244,9780,2023-11-27 09:00:00,20,urban,web,checking,check_balance,What's my current balance?,40,2
94245,7555,2022-07-29 11:00:00,59,urban,mobile,savings,loan_inquiry,What are loan rates? 352,29,4
94246,13626,2022-04-22 14:00:00,37,rural,mobile,checking,transfer_money,Transfer $100 to my savings.,35,1
94247,1370,2023-02-11 17:00:00,70,urban,app,credit,loan_inquiry,Apply for personal loan. 831,40,1
94248,16337,2023-09-12 12:00:00,56,rural,web,savings,loan_inquiry,Apply for personal loan.,10,5
94249,10751,2023-06-02 11:00:00,70,urban,mobile,savings,report_fraud,Report fraudulent transaction.,48,1
94250,6622,2022-05-19 11:00:00,22,rural,mobile,savings,report_fraud,Unauthorized charge on my account. 97,13,5
94251,14233,2022-07-24 18:00:00,58,urban,mobile,checking,open_account,How to open a new account? 383,59,1
94252,15346,2023-05-26 14:00:00,31,urban,mobile,savings,payment_issue,Bill payment error.,25,4
94253,1144,2023-08-14 15:00:00,28,rural,app,savings,card_activation,Activate my new credit card. 1000,60,2
94254,10443,2023-08-30 13:00:00,71,rural,web,checking,payment_issue,Payment not going through. 311,51,1
94255,958,2023-01-16 19:00:00,69,urban,web,checking,card_activation,Activate my new credit card.,57,1
94256,17193,2022-09-08 17:00:00,55,urban,app,savings,check_balance,Check my account balance please.,40,1
94257,6374,2022-11-05 11:00:00,75,urban,web,checking,loan_inquiry,What are loan rates?,19,4
94258,9505,2022-05-17 10:00:00,20,rural,mobile,savings,payment_issue,Why was my payment declined? 36,56,1
94259,13028,2023-11-28 08:00:00,55,rural,mobile,savings,transfer_money,Transfer $100 to my savings. 274,15,4
94260,8230,2023-10-13 20:00:00,42,urban,mobile,credit,payment_issue,Bill payment error. 636,26,4
94261,2486,2022-01-30 16:00:00,52,urban,mobile,credit,transfer_money,Transfer $100 to my savings.,36,1
94262,3389,2022-12-04 13:00:00,34,urban,mobile,credit,payment_issue,Bill payment error. 273,56,2
94263,528,2023-02-25 14:00:00,58,urban,web,savings,payment_issue,Payment not going through.,44,2
94264,12885,2023-02-20 17:00:00,52,rural,app,credit,open_account,How to open a new account? 948,39,2
94265,15455,2023-05-30 17:00:00,29,urban,mobile,savings,check_balance,What's my current balance? 263,41,1
94266,9716,2022-01-24 08:00:00,57,urban,mobile,credit,open_account,How to open a new account? 779,32,2
94267,14083,2023-04-13 12:00:00,42,urban,mobile,credit,card_activation,Activate my new credit card. 794,38,3
94268,9690,2022-08-18 15:00:00,19,urban,web,savings,payment_issue,Why was my payment declined? 529,30,3
94269,15064,2023-01-03 18:00:00,45,urban,web,savings,card_activation,How to activate debit card?,37,2
94270,4234,2022-06-25 12:00:00,70,urban,app,checking,transfer_money,Make a wire transfer. 122,29,2
94271,15417,2023-02-10 19:00:00,69,urban,mobile,checking,report_fraud,Report fraudulent transaction. 362,29,4
94272,9117,2023-04-07 14:00:00,38,urban,mobile,credit,check_balance,How much money do I have left?,24,4
94273,10406,2022-11-21 16:00:00,21,rural,mobile,checking,open_account,Apply for checking account.,39,2
94274,3047,2023-02-02 19:00:00,21,rural,mobile,checking,report_fraud,Unauthorized charge on my account. 265,40,2
94275,15110,2022-12-28 11:00:00,36,urban,web,credit,transfer_money,Make a wire transfer.,19,5
94276,15070,2022-06-30 13:00:00,29,rural,web,savings,report_fraud,Unauthorized charge on my account.,11,5
94277,8068,2023-09-29 18:00:00,77,urban,mobile,savings,loan_inquiry,Check eligibility for mortgage.,25,4
94278,6061,2023-11-26 17:00:00,44,urban,app,savings,report_fraud,I think my card was stolen. 524,41,1
94279,7975,2023-12-22 09:00:00,33,urban,mobile,checking,payment_issue,Payment not going through. 143,56,1
94280,2102,2023-07-07 18:00:00,30,rural,app,credit,transfer_money,Transfer $100 to my savings.,52,1
94281,2202,2022-01-08 15:00:00,51,urban,mobile,credit,card_activation,Activate my new credit card. 478,16,3
94282,2274,2023-01-19 08:00:00,61,urban,mobile,credit,transfer_money,Make a wire transfer.,60,2
94283,6429,2022-09-06 20:00:00,30,urban,mobile,credit,check_balance,What's my current balance?,46,2
94284,10919,2023-10-28 17:00:00,30,rural,app,savings,check_balance,What's my current balance? 302,29,2
94285,13714,2022-02-09 14:00:00,73,urban,web,credit,card_activation,Activate my new credit card. 841,14,5
94286,15013,2022-07-19 11:00:00,46,rural,app,checking,open_account,Apply for checking account.,51,2
94287,15727,2023-02-11 17:00:00,36,urban,mobile,credit,check_balance,How much money do I have left? 716,53,2
94288,5040,2022-05-02 09:00:00,27,urban,web,savings,open_account,Apply for checking account. 773,32,2
94289,9965,2022-01-10 12:00:00,35,rural,mobile,savings,loan_inquiry,What are loan rates?,48,1
94290,16633,2022-01-17 17:00:00,73,rural,app,savings,payment_issue,Why was my payment declined?,38,1
94291,8218,2022-10-03 17:00:00,25,urban,web,checking,report_fraud,I think my card was stolen.,20,3
94292,5380,2023-10-04 15:00:00,70,rural,mobile,savings,loan_inquiry,Apply for personal loan. 657,57,1
94293,10249,2023-03-22 14:00:00,65,rural,mobile,savings,open_account,Apply for checking account.,56,2
94294,18932,2023-10-10 18:00:00,51,rural,mobile,credit,check_balance,Check my account balance please. 596,35,2
94295,9541,2022-01-21 13:00:00,75,urban,web,checking,transfer_money,Make a wire transfer. 552,14,3
94296,14129,2022-12-07 16:00:00,25,rural,app,savings,open_account,How to open a new account?,55,2
94297,11734,2022-04-22 09:00:00,31,rural,web,checking,payment_issue,Bill payment error. 935,48,2
94298,15849,2022-01-03 10:00:00,53,urban,web,credit,loan_inquiry,What are loan rates? 983,56,1
94299,8723,2022-01-24 09:00:00,44,rural,app,credit,payment_issue,Payment not going through.,17,5
94300,5157,2022-04-10 13:00:00,77,rural,mobile,credit,loan_inquiry,Check eligibility for mortgage.,43,1
94301,6961,2023-08-01 08:00:00,60,rural,mobile,checking,check_balance,Check my account balance please.,56,2
94302,4486,2023-09-30 17:00:00,70,urban,app,savings,check_balance,How much money do I have left? 728,30,1
94303,1344,2022-12-16 19:00:00,74,rural,mobile,checking,open_account,Open savings account online. 103,39,1
94304,919,2022-01-04 09:00:00,39,urban,mobile,credit,card_activation,Card activation code.,37,3
94305,6687,2022-02-17 17:00:00,64,urban,web,savings,transfer_money,Make a wire transfer.,19,4
94306,7733,2023-10-02 15:00:00,21,urban,web,checking,open_account,Open savings account online. 525,31,2
94307,10273,2023-07-26 20:00:00,43,urban,mobile,credit,transfer_money,Send money to friend. 862,57,1
94308,577,2023-04-26 16:00:00,31,rural,mobile,checking,transfer_money,Make a wire transfer. 807,56,2
94309,6911,2022-06-23 11:00:00,25,urban,mobile,checking,transfer_money,Send money to friend.,14,5
94310,6723,2023-02-09 18:00:00,64,urban,mobile,credit,transfer_money,Transfer $100 to my savings.,43,2
94311,16557,2022-10-05 15:00:00,45,rural,mobile,checking,transfer_money,Send money to friend.,44,1
94312,14564,2023-03-05 10:00:00,50,urban,web,credit,report_fraud,Unauthorized charge on my account. 977,41,1
94313,4184,2022-05-27 13:00:00,39,urban,mobile,checking,payment_issue,Bill payment error. 779,29,2
94314,16617,2023-04-06 09:00:00,31,urban,web,credit,card_activation,How to activate debit card?,26,4
94315,7082,2022-04-15 17:00:00,26,urban,mobile,credit,transfer_money,Make a wire transfer. 922,30,2
94316,3180,2023-03-04 16:00:00,41,urban,mobile,credit,card_activation,Card activation code. 867,38,3
94317,1715,2023-04-12 20:00:00,49,urban,app,savings,check_balance,Check my account balance please.,53,1
94318,15822,2022-12-26 12:00:00,28,urban,mobile,credit,check_balance,What's my current balance? 948,35,3
94319,16761,2022-05-14 12:00:00,55,urban,web,credit,payment_issue,Why was my payment declined? 834,43,2
94320,3102,2022-01-10 10:00:00,32,urban,web,credit,report_fraud,Report fraudulent transaction. 768,59,1
94321,6703,2023-01-05 09:00:00,57,rural,web,checking,payment_issue,Bill payment error. 686,24,3
94322,4783,2023-08-11 09:00:00,65,urban,mobile,credit,payment_issue,Payment not going through. 67,51,2
94323,13362,2022-09-08 09:00:00,67,urban,app,checking,payment_issue,Payment not going through. 366,16,4
94324,10524,2022-12-08 15:00:00,23,urban,mobile,checking,card_activation,Activate my new credit card.,11,3
94325,10015,2022-09-27 10:00:00,35,urban,web,checking,loan_inquiry,Apply for personal loan.,46,2
94326,19248,2022-03-22 16:00:00,80,urban,mobile,savings,open_account,Apply for checking account.,21,3
94327,16188,2023-01-14 16:00:00,79,urban,app,checking,open_account,How to open a new account? 149,49,2
94328,2095,2023-05-25 08:00:00,73,rural,app,checking,report_fraud,I think my card was stolen. 984,17,3
94329,16557,2022-06-11 13:00:00,25,urban,mobile,savings,check_balance,What's my current balance?,27,2
94330,15489,2022-08-29 20:00:00,51,urban,mobile,savings,card_activation,Activate my new credit card. 971,50,2
94331,10434,2023-08-17 14:00:00,55,rural,app,savings,payment_issue,Bill payment error.,44,1
94332,9692,2023-05-23 20:00:00,42,rural,mobile,credit,transfer_money,Send money to friend.,48,1
94333,11620,2022-09-24 17:00:00,28,urban,web,credit,card_activation,How to activate debit card? 786,40,1
